        Q2    <dsig|+1,0>         err[1]    <dsig|+2,0>         err[2]      <ALL|0,0>         err[3]     <ALL|+1,0>         err[4]   <dsig|0,+1>          err[5]   <dsig|+1,-1>         err[6]    dsig|+1,+1>         err[7]  <dsig|+2,+1>          err[8]  <dsig|+2,-1>          err[9]     <ALL|0,+1>        err[10]    <ALL|+1,-1>        err[11]    <ALL|+1,+1>        err[12]           AUzi        err[13]        AUcfqzi        err[14]       AUc2fqzi        err[15]           ALzi        err[16]        ALcfqzi        err[17]       BUcf12zi        err[18]    BUcfqmf12zi        err[19]    BUcfqpf12zi        err[20]   BUc2fqmf12zi        err[21]   BUc2fqpf12zi        err[22]       BLcf12zi        err[23]    BLcfqmf12zi        err[24]    BLcfqpf12zi        err[25]        time[s]     neval      fail
   1347.83     -0.0706909     6.3397e-05      0.0882818    3.93235e-05      0.0180268    8.15235e-05     -0.0914882     3.3669e-05     0.00785657    7.96706e-06     0.00658712    5.63527e-06    -0.00658712    5.63527e-06      0.0144282    6.30916e-06      0.0144282    6.30916e-06     0.00201385    2.64248e-06      0.0073978    2.70956e-06     -0.0073978    2.70956e-06        482.913       0.128658       -17.0688      0.0146166        42.6325      0.0152187        8.70539      0.0393004       -22.0904     0.00560834        3.79404     0.00371224        3.18101     0.00258602       -3.18101     0.00258602        6.96756     0.00241599        6.96756     0.00241599       0.972514     0.00124951        3.57249    0.000897908       -3.57249    0.000897908        16.9348  10000000         1
   1356.24     -0.0710433    6.40149e-05      0.0880197     3.9624e-05      0.0194305     8.2339e-05     -0.0918187    3.41798e-05     0.00790694     8.0068e-06     0.00661028    5.67917e-06    -0.00661028    5.67917e-06      0.0143993    6.35639e-06      0.0143993    6.35639e-06      0.0020535    2.67371e-06     0.00742337     2.7505e-06    -0.00742337     2.7505e-06        476.821       0.128479       -16.9375      0.0145635        41.9697      0.0151354         9.2649      0.0391815       -21.8906     0.00562247         3.7702     0.00368018        3.15192     0.00257132       -3.15192     0.00257132        6.86589     0.00240075        6.86589     0.00240075       0.979152     0.00124728        3.53962    0.000900216       -3.53962    0.000900216        16.8305  10000000         1
   1364.65     -0.0713833    6.42401e-05      0.0877597    3.95595e-05      0.0208102    8.34198e-05     -0.0921523    3.44757e-05     0.00795352    7.97515e-06     0.00663238    5.70418e-06    -0.00663238    5.70418e-06      0.0143706    6.35638e-06      0.0143706    6.35638e-06     0.00209195    2.70304e-06     0.00744921    2.77394e-06    -0.00744921    2.77394e-06        470.779       0.127829       -16.8029      0.0144167        41.3155       0.014866        9.79702      0.0391821       -21.6917     0.00558267        3.74435     0.00361426        3.12239     0.00254807       -3.12239     0.00254807        6.76536     0.00236227        6.76536     0.00236227       0.984846     0.00124412        3.50693    0.000893686       -3.50693    0.000893686        16.7344  10000000         1
   1373.07      -0.071722    6.83705e-05      0.0875082    4.27945e-05      0.0222019     8.7112e-05     -0.0924911    3.74256e-05     0.00800091    8.35139e-06     0.00665436     6.0705e-06    -0.00665436     6.0705e-06      0.0143433    6.88728e-06      0.0143433    6.88728e-06     0.00213082    2.84696e-06     0.00747543    3.01261e-06    -0.00747543    3.01261e-06        464.714       0.135742       -16.6651      0.0151222        40.6662        0.01595        10.3175      0.0403698       -21.4909     0.00601797        3.71813     0.00372595        3.09237     0.00267252       -3.09237     0.00267252        6.66552     0.00254031        6.66552     0.00254031       0.990221     0.00129102        3.47393    0.000964537       -3.47393    0.000964537        16.7104  10000000         1
   1381.48     -0.0720658    6.26013e-05      0.0872502    3.78278e-05      0.0236132     8.2827e-05     -0.0928218    3.34384e-05     0.00804958    7.77867e-06     0.00667698    5.54302e-06    -0.00667698    5.54302e-06      0.0143147    6.09769e-06      0.0143147    6.09769e-06     0.00217036    2.66931e-06     0.00750098    2.68669e-06    -0.00750098    2.68669e-06        458.883       0.118556       -16.5349      0.0137133        40.0376      0.0139398        10.8357      0.0379047       -21.2972     0.00534665        3.69381     0.00343956        3.06395     0.00241728       -3.06395     0.00241728        6.56877     0.00222472        6.56877     0.00222472       0.995941     0.00119757        3.44207    0.000853903       -3.44207    0.000853903        16.7204  10000000         1
    1389.9     -0.0723955     6.8084e-05       0.086999    4.23219e-05      0.0250118    8.83339e-05     -0.0931557    3.75983e-05      0.0080954    8.37276e-06     0.00669821     6.0323e-06    -0.00669821     6.0323e-06       0.014287    6.83858e-06       0.014287    6.83858e-06     0.00220917    2.87998e-06     0.00752683    3.02326e-06    -0.00752683    3.02326e-06            453       0.131416       -16.3976       0.014669        39.4105      0.0153898        11.3303        0.03988       -21.0997     0.00592073        3.66721      0.0036406        3.03429     0.00258697       -3.03429     0.00258697          6.472     0.00246408          6.472     0.00246408        1.00075     0.00127192        3.40965     0.00094722       -3.40965     0.00094722        16.6295  10000000         1
   1398.31      -0.072735    6.50828e-05      0.0867448    4.00039e-05        0.02643    8.62335e-05     -0.0934826    3.59231e-05       0.008144    8.12501e-06     0.00672083    5.77083e-06    -0.00672083    5.77083e-06      0.0142584    6.46147e-06      0.0142584    6.46147e-06     0.00224883    2.80069e-06     0.00755218    2.88845e-06    -0.00755218    2.88845e-06        447.418       0.124187       -16.2715      0.0138414        38.8112      0.0142936        11.8253      0.0384425       -20.9129      0.0055577        3.64377     0.00349175        3.00702     0.00244335       -3.00702     0.00244335        6.37944     0.00228525        6.37944     0.00228525        1.00617     0.00122156        3.37898    0.000889116       -3.37898    0.000889116        16.5546  10000000         1
   1406.72     -0.0730486    6.15649e-05      0.0864884     3.7491e-05      0.0278351    8.40323e-05     -0.0938083    3.40405e-05     0.00819021    7.81541e-06      0.0067407    5.44487e-06     -0.0067407    5.44487e-06      0.0142296     6.1024e-06      0.0142296     6.1024e-06     0.00228765    2.70176e-06     0.00757731    2.73038e-06    -0.00757731    2.73038e-06        441.758       0.114166       -16.1349      0.0129433         38.207      0.0132967        12.2964      0.0369857       -20.7203      0.0052781        3.61809     0.00332349        2.97776     0.00227889       -2.97776     0.00227889        6.28604     0.00215131        6.28604     0.00215131        1.01059      0.0011646        3.34734    0.000840529       -3.34734    0.000840529        16.5993  10000000         1
   1415.14     -0.0733882    6.18833e-05      0.0862397    3.71983e-05       0.029267    8.47455e-05     -0.0941325     3.4029e-05     0.00823632    7.83418e-06     0.00676312    5.47363e-06    -0.00676312    5.47363e-06      0.0142013    6.04282e-06      0.0142013    6.04282e-06     0.00232729    2.72518e-06     0.00760243    2.73044e-06    -0.00760243    2.73044e-06        436.259       0.112541       -16.0081      0.0128514        37.6228      0.0130059         12.768       0.036824       -20.5331     0.00519998        3.59317     0.00328964        2.95047     0.00226337       -2.95047     0.00226337        6.19546     0.00209652        6.19546     0.00209652         1.0153     0.00115967        3.31663    0.000828779       -3.31663    0.000828779        16.5066  10000000         1
   1423.55     -0.0737076    6.20003e-05      0.0859892    3.75615e-05      0.0307016    8.52827e-05     -0.0944538    3.45442e-05     0.00828378    7.85135e-06     0.00678382    5.48083e-06    -0.00678382    5.48083e-06       0.014173    6.12117e-06       0.014173    6.12117e-06     0.00236703    2.74448e-06      0.0076273     2.7707e-06     -0.0076273     2.7707e-06        430.854       0.111987       -15.8786      0.0127029        37.0488      0.0130067        13.2279      0.0365832       -20.3479     0.00523528         3.5691      0.0032531        2.92284      0.0022359       -2.92284      0.0022359        6.10649     0.00210626        6.10649     0.00210626        1.01985     0.00115237        3.28625     0.00083396       -3.28625     0.00083396        16.6426  10000000         1
   1431.97     -0.0740195    6.40453e-05      0.0857429    3.94884e-05      0.0321205    8.76754e-05     -0.0947804    3.67034e-05     0.00832699    8.04518e-06     0.00680376    5.65896e-06    -0.00680376    5.65896e-06      0.0141455    6.45192e-06      0.0141455    6.45192e-06     0.00240584    2.82533e-06     0.00765252    2.94439e-06    -0.00765252    2.94439e-06        425.472       0.117437       -15.7466      0.0129129        36.4812      0.0134495        13.6664      0.0371123       -20.1632     0.00547663         3.5429     0.00328034        2.89481     0.00227129       -2.89481     0.00227129        6.01853     0.00218541        6.01853     0.00218541        1.02362     0.00116843        3.25593    0.000872786       -3.25593    0.000872786        16.4056  10000000         1
   1440.38     -0.0743419    6.20129e-05      0.0854942    3.78841e-05      0.0335745    8.66412e-05     -0.0950956    3.53692e-05     0.00837477    7.89134e-06     0.00682477     5.4665e-06    -0.00682477     5.4665e-06      0.0141167    6.19799e-06      0.0141167    6.19799e-06       0.002446    2.77631e-06     0.00767694    2.83521e-06    -0.00767694    2.83521e-06        420.233       0.110792       -15.6204       0.012362        35.9275      0.0127957        14.1091       0.036219       -19.9811     0.00524199        3.51935     0.00318375        2.86799      0.0021692       -2.86799      0.0021692        5.93231     0.00208273        5.93231     0.00208273        1.02789     0.00113479         3.2261    0.000834341        -3.2261    0.000834341        16.3837  10000000         1
   1448.79     -0.0746585    6.13528e-05      0.0852502    3.73906e-05      0.0350153    8.73425e-05     -0.0954178    3.52771e-05     0.00842025    7.90697e-06     0.00684535     5.4046e-06    -0.00684535     5.4046e-06      0.0140889    6.13086e-06      0.0140889    6.13086e-06     0.00248557    2.78407e-06     0.00770186    2.82632e-06    -0.00770186    2.82632e-06        414.993       0.109184       -15.4914      0.0120604        35.3782      0.0124151        14.5311      0.0360444       -19.7989     0.00514261        3.49434     0.00314991        2.84077     0.00211468       -2.84077     0.00211468        5.84681     0.00202657        5.84681     0.00202657        1.03149     0.00112304        3.19622    0.000817652       -3.19622    0.000817652         16.334  10000000         1
   1457.21      -0.074972    6.05351e-05      0.0849988    3.66084e-05      0.0364739    8.65081e-05     -0.0957328    3.47766e-05     0.00846892    7.76813e-06     0.00686585    5.33337e-06    -0.00686585    5.33337e-06      0.0140599    6.02183e-06      0.0140599    6.02183e-06     0.00252603    2.76245e-06     0.00772615     2.7836e-06    -0.00772615     2.7836e-06        409.779       0.104912        -15.361       0.011763        34.8308      0.0120632        14.9463      0.0352421       -19.6147       0.005055        3.47039     0.00305671        2.81348     0.00206339       -2.81348     0.00206339        5.76146     0.00197823        5.76146     0.00197823        1.03511     0.00110054        3.16602    0.000802559       -3.16602    0.000802559        16.4035  10000000         1
   1465.62     -0.0752768    6.01958e-05        0.08475    3.63339e-05      0.0379344    8.67138e-05     -0.0960433    3.47991e-05      0.0085163    7.82935e-06     0.00688551    5.30011e-06    -0.00688551    5.30011e-06      0.0140309    5.98881e-06      0.0140309    5.98881e-06     0.00256619    2.77973e-06     0.00775015    2.78414e-06    -0.00775015    2.78414e-06         404.75       0.103064       -15.2342       0.011548        34.3026      0.0118312         15.354       0.034879       -19.4368      0.0050101        3.44698     0.00304495        2.78691     0.00202444       -2.78691     0.00202444        5.67903     0.00194538        5.67903     0.00194538        1.03867     0.00109357        3.13688     0.00079489       -3.13688     0.00079489        15.7188  10000000         1
   1474.04     -0.0755968    6.35632e-05      0.0845095    3.76864e-05       0.039403    9.14314e-05     -0.0963603    3.65206e-05     0.00856279    8.16792e-06     0.00690663    5.60477e-06    -0.00690663    5.60477e-06       0.014003    6.19506e-06       0.014003    6.19506e-06     0.00260651    2.93766e-06     0.00777469    2.92431e-06    -0.00777469    2.92431e-06        399.671       0.107924       -15.1069      0.0120293         33.776      0.0119868        15.7482      0.0362942       -19.2562     0.00512098         3.4223     0.00313094        2.76038     0.00211241       -2.76038     0.00211241        5.59657     0.00196127        5.59657     0.00196127        1.04175      0.0011399        3.10732    0.000813601       -3.10732    0.000813601        15.1926  10000000         1
   1482.45      -0.075888    6.10156e-05      0.0842659    3.71026e-05      0.0408694    8.84631e-05     -0.0966644    3.59334e-05     0.00860637    7.89493e-06       0.006925    5.36044e-06      -0.006925    5.36044e-06      0.0139745    6.12092e-06      0.0139745    6.12092e-06      0.0026463    2.82872e-06     0.00779823    2.87588e-06    -0.00779823    2.87588e-06        394.971       0.103374       -14.9868      0.0113934        33.2826      0.0117845        16.1422       0.034684       -19.0898     0.00503934        3.39927     0.00298865        2.73517     0.00199252       -2.73517     0.00199252        5.51954     0.00193851        5.51954     0.00193851        1.04521     0.00108325        3.08007    0.000800243       -3.08007    0.000800243        15.2343  10000000         1
